question,answer
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '7℃', '지상 18층, 지하 2층'입니다. 인적사고 '넘어짐(물체에 걸림)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '기계설비', 중분류 '기계설비공사' 작업에서 사고객체 '건설자재'(중분류: '덕트')와 관련된 사고가 발생했습니다. 작업 프로세스는 '이동'이며, 장소는 '공동주택 / 내부', 부위는 '덕트 / 자재 이동' 입니다. 사고 원인은 '작업 전 위험요소 파악 소홀(자재 적치 고임목에 걸려넘어짐)'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","안전관리 개선을 통한 위험요소 파악과 중량 물체 이동 시 보호조치 마련, 사고자 상태 지속 관리 및 안전관리자와 안전감시단의 적정 배치 검토."
"사고인지 시간 '기타 -'이고, 날씨 '맑음' 일 때 기온 '8℃', '지상 5층, 지하 1층'입니다. 인적사고 '기타'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '기타', 중분류 '기타' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '기타'이며, 장소는 '교육연구시설 / 외부', 부위는 '기타 / 현장방문 철근콘테이너 앞' 입니다. 사고 원인은 '현장방문 철근콘테이너 앞에서 화장실가다가 넘어져 좌손목이 골절'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",방문자 안전교육 실시
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '5℃', '지상 29층, 지하 4층'입니다. 인적사고 '끼임'이고, 물적사고'낙하' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '건설자재'(중분류: '파이프서포트')와 관련된 사고가 발생했습니다. 작업 프로세스는 '정리작업'이며, 장소는 '공동주택 / 외부', 부위는 '파이프서포트 / 바닥' 입니다. 사고 원인은 '- 근로자 부주의- 파이프 등 자재 적재 및 고정 방법 미흡'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","사고사례 전파 등 안전교육 실시, 파이프 적재/보관함 제작 설치, 종류 및 성상별 자재 별도 적재 관리."
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '7℃', '지상 19층, 지하 5층'입니다. 인적사고 '기타'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설치작업'이며, 장소는 '공동주택 / 외부', 부위는 '기타 / 앞' 입니다. 사고 원인은 '단순과실'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",해당 시공사에 재발 방지 조치 요청 및 해당사항 없음.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '7℃', '지상 8층, 지하 1층'입니다. 인적사고 '넘어짐(물체에 걸림)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '건설자재'(중분류: '자재')와 관련된 사고가 발생했습니다. 작업 프로세스는 '이동'이며, 장소는 '업무시설 / 내부', 부위는 '자재 / 바닥' 입니다. 사고 원인은 '적재되어 있는 자재 위를 지나가던 중 발을 헛딛음'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",자재 적재 시 단일 품목별로 적재하고 이동통로를 확보하며 안전관리를 철저히 통보하는 조치.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '14℃', '지상 1층, 지하 15층'입니다. 인적사고 '기타'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '토목', 중분류 '가설공사' 작업에서 사고객체 '건설기계'(중분류: '굴착기')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설치작업'이며, 장소는 '근린생활시설 / 외부', 부위는 '굴착기 / 지하' 입니다. 사고 원인은 '작업자 a가 지하1층 흙막이 가시설 작업 중 굴착기 뒤로 통과 중 굴착기 후진 중, 놀라서 왼쪽 손을 굴착기 뒷부분을 밀다가 손목이 골절된 사고'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",장비 뒤를 통해 통과하지 않게 작업자들에 대한 안전 교육 실시 필요성.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '15℃', '-'입니다. 인적사고 '끼임'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '터널' 공사 중 공종 대분류 '토목', 중분류 '철도 및 궤도공사' 작업에서 사고객체 '가시설'(중분류: '기타 가시설')와 관련된 사고가 발생했습니다. 작업 프로세스는 '청소작업'이며, 장소는 '철도터널 / 외부', 부위는 '기타 가시설 / 바닥' 입니다. 사고 원인은 '세륜기 롤러위에서 좌측발이 미끄러지면서 롤러사이에 발목이 끼임'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",세륜기 롤러 주변 출입 금지 조치 실시 후 내부 청소 작업을 고압 살수기로 진행하고 작업 시작 전 작업 사항에 대한 안전 교육 실시.
"사고인지 시간 '작업 전 -'이고, 날씨 '흐림' 일 때 기온 '21℃', '지상 6층, 지하 0층'입니다. 인적사고 '부딪힘'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '가시설'(중분류: '거푸집')와 관련된 사고가 발생했습니다. 작업 프로세스는 '해체작업'이며, 장소는 '공동주택 / 내부', 부위는 '거푸집 / 하부(아래)' 입니다. 사고 원인은 '내부골조 뜯을때 폼 거푸집 해체하다 폼이 떨어지면서 손을 부딪혀 상해를 입음'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","유사사고 예방을 위한 안전교육 실시와 쾌적한 환경 조성을 통한 근로자 안전 및 건강 유지, 증진."
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '14℃', '-'입니다. 인적사고 '넘어짐(물체에 걸림)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '터널' 공사 중 공종 대분류 '토목', 중분류 '철근콘크리트공사' 작업에서 사고객체 '가시설'(중분류: '거푸집')와 관련된 사고가 발생했습니다. 작업 프로세스는 '조립작업'이며, 장소는 '지하차도 / 내부', 부위는 '거푸집 / 바닥' 입니다. 사고 원인은 '오산시청지하차도 31BL 이동중 방호벽 거푸집 결속철선에 걸려 전도'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",철선 식별성을 강화하기 위한 유색 테이프 부착과 근로자 이동통로 구분 설치.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '115℃', '지상 29층, 지하 2층'입니다. 인적사고 '넘어짐(미끄러짐)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '가시설'(중분류: '지지대')와 관련된 사고가 발생했습니다. 작업 프로세스는 '형틀 및 목공'이며, 장소는 '공동주택 / 외부', 부위는 '지지대 / 바닥' 입니다. 사고 원인은 '작업자의 슬라브 작업도중 알폼슬라브에서 미끄러져 합벽지지대와 충돌'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",추후 진행경과 및 조치 결과 확인 후 조치 예정.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '19℃', '지상 21층, 지하 4층'입니다. 인적사고 '물체에 맞음'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '전기설비', 중분류 '전기설비공사' 작업에서 사고객체 '건설자재'(중분류: '파이프서포트')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설비작업'이며, 장소는 '공장 / 내부', 부위는 '파이프서포트 / 서포트 낙하' 입니다. 사고 원인은 '계단실에서 전기설비 설치 작업하던 작업자가 제대로 지지되지 않은 서포트에 손가락을 맞아 손가락 골절 발생하였음'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",낙하 우려가 있는 시설물의 결속 상태 확인 및 전체적인 안전 시설물 점검 실시.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '19℃', '지상 4층, 지하 1층'입니다. 인적사고 '넘어짐(기타)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '건축물 부대공사' 작업에서 사고객체 '건설자재'(중분류: '철근')와 관련된 사고가 발생했습니다. 작업 프로세스는 '기타'이며, 장소는 '근린생활시설 / 외부', 부위는 '철근 / 바닥' 입니다. 사고 원인은 '외부 부대공사중 작업차량과 임시 경계표시용 철근사이 50CM공간이 있어 인근 주민 차량 피해 도보하다 바닥 철근 확인 못하여 결러 넘어짐'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",본현장 준공서류 준비와 연석작업 중 임시 경계 철근 표시용으로 2021.11.04 16시 5분경 철근 제거 및 현장 정리가 완료됨.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '22℃', '-'입니다. 인적사고 '절단, 베임'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '상하수도' 공사 중 공종 대분류 '토목', 중분류 '가설공사' 작업에서 사고객체 '가시설'(중분류: '흙막이가시설')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설치작업'이며, 장소는 '상수도 / 내부', 부위는 '흙막이가시설 / 바닥' 입니다. 사고 원인은 '11월 4일 16시 15분경 강관 추진을 위한 발진기지 가시설 작업중 H-PILE을 항타하기 위한 가이드 빔 설치 중 신호수가와 장비기사의  신호가  맞지않아 왼쪽 정강이 부위에 약 9Cm 정도 피부가 상처를 입어  119에 신고 후 마산 내서읍 소재 청아병원으로 측시 후송하여 치료중에 있음'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",신호수와 장비기사의 신호 체계 명확화에 따른 재발 방지.
"사고인지 시간 '정규작업 -'이고, 날씨 '흐림' 일 때 기온 '16℃', '지상 20층, 지하 7층'입니다. 인적사고 '끼임'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '토목', 중분류 '가설공사' 작업에서 사고객체 '가시설'(중분류: '흙막이가시설')와 관련된 사고가 발생했습니다. 작업 프로세스는 '준비작업'이며, 장소는 '업무시설 / 내부', 부위는 '흙막이가시설 / 바닥' 입니다. 사고 원인은 '암파쇄 바닥의 고르지 못한 지면에 적재된 H-Beam이 무너지면서  재해자의 왼쪽 발목이 끼어 골절이 발생'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",자재 적재 시 적재면을 평탄하게 정리하고 받침목을 깔며 흔들림 없이 균형을 잡고 2단 이상 적재하지 않는 방안.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '13℃', '-'입니다. 인적사고 '끼임'이고, 물적사고'없음' 입니다. 공사종류 대분류 '산업환경설비', 중분류 '발전시설' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '가시설'(중분류: '기타 가시설')와 관련된 사고가 발생했습니다. 작업 프로세스는 '준비작업'이며, 장소는 '/ 내부', 부위는 '기타 가시설 / 바닥' 입니다. 사고 원인은 '근로자간 신호 불일치 및 신호 후 협착 위험 구간 촉수'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",신호체계 확립 및 회전체 주변 촉수 엄금 조치와 산업재해조사표 제출 및 재발 방지대책 이행 철저.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '18℃', '지상 18층, 지하 3층'입니다. 인적사고 '물체에 맞음'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '가시설'(중분류: '거푸집')와 관련된 사고가 발생했습니다. 작업 프로세스는 '해체작업'이며, 장소는 '공동주택 / 내부', 부위는 '거푸집 / 하부(아래)' 입니다. 사고 원인은 '유로폼 해체 중 부주의로 인한 물체 낙하'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",1인 작업 지양과 어두운 곳에 램프 및 전구 구비.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '15℃', '지상 7층, 지하 2층'입니다. 인적사고 '떨어짐(2미터 미만)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '수장공사' 작업에서 사고객체 '가시설'(중분류: '작업발판')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설치작업'이며, 장소는 '근린생활시설 / 외부', 부위는 '작업발판 / 고소' 입니다. 사고 원인은 '아시바가 부러지며 작업발판과 함꼐 추락한 사고'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","가설자재의 녹슬음, 노후, 연결불량 점검 및 조치"
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '20℃', '지상 25층, 지하 3층'입니다. 인적사고 '떨어짐(2미터 이상 ~ 3미터 미만)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '건설자재'(중분류: '자재')와 관련된 사고가 발생했습니다. 작업 프로세스는 '운반작업'이며, 장소는 '업무시설 / 외부', 부위는 '자재 / 고소' 입니다. 사고 원인은 '2021년 10월 28일 13시 25분경 104동 3층 TG보 구간에서 재해자 형틀공 동**씨가 T/C를 이용한 단열재 다발을 하역운반 중 돌풍이 불어, 단열재 다발에 밀리면서, TG보 상부에서 하부로 높이 2M에서 떨어짐'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",공사중지 명령과 함께 2021년 11월 2일까지 재발 방지 대책 제출 지시.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '14℃', '지상 9층, 지하 1층'입니다. 인적사고 '끼임'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '금속공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '기타'이며, 장소는 '공장 / 평택 P3복합동 8층 C/3열', 부위는 '기타 / 앙카와 바닥사이' 입니다. 사고 원인은 '지정공구를 사용하지 않고 짧은 앙카를 사용하던 중 손가락 끼임'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",스텐딩렉 설치 중 볼트 미세조정 작업 시 지정공구 사용과 작업구간 인근에 지정공구 상시 배치 및 일일 TBM 교육 실시를 통한 재발 방지 대책과 사고사례 전파 요청.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '10℃', '지상 1층, 지하 0층'입니다. 인적사고 '기타'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '해체 및 철거공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '운반작업'이며, 장소는 '창고시설 / 인접주변', 부위는 '기타 / 바닥' 입니다. 사고 원인은 '앉은상태에서 쓰레기를 들고 일어서야 하나, 다리를 펴고 허리를 굽힌 상태에서 쓰레기를 들어 허리에 통증을 느낌'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","작업 시 근육 이완을 위한 충분한 준비 운동 후 하중을 고려하여 운반하며, 해당 공사는 이미 준공된 사항으로 별도 조치 계획이 없고, 타 건설 공사에 대해 안전 점검이 실시될 예정인 상황."
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '15℃', '-'입니다. 인적사고 '떨어짐(2미터 미만)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '상하수도' 공사 중 공종 대분류 '토목', 중분류 '강구조물공사' 작업에서 사고객체 '건설자재'(중분류: '자재')와 관련된 사고가 발생했습니다. 작업 프로세스는 '정리작업'이며, 장소는 '상수도 / 외부', 부위는 '자재 / 상부(위)' 입니다. 사고 원인은 '돌풍으로 슬링벨트가 흔들리면서 이를 피하려다 1.6m 높이에서 추락'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",자재 높이 1.2m 이하로 작업하고 발판 설치 후 작업하는 방안.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '17℃', '지상 1층, 지하 0층'입니다. 인적사고 '끼임'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '지붕 및 홈통공사' 작업에서 사고객체 '건설자재'(중분류: '철근')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설치작업'이며, 장소는 '위험물 저장 및 처리시설 / 지붕', 부위는 '철근 / 상부(위)' 입니다. 사고 원인은 '건축공사 지붕 경사슬라브 철근배근 작업 중 미끄러져 거푸집에 끼임'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",작업자 아이젠 착용 및 사면 각목계단 설치를 포함한 상세한 재발 방지 대책 수립.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '13℃', '지상 1층, 지하 0층'입니다. 인적사고 '떨어짐(5미터 이상 ~ 10미터 미만)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '해체 및 철거공사' 작업에서 사고객체 '시설물'(중분류: '건물')와 관련된 사고가 발생했습니다. 작업 프로세스는 '해체작업'이며, 장소는 '근린생활시설 / 지붕', 부위는 '건물 / 고소' 입니다. 사고 원인은 '1. 경험이 없는 건축주의 직영공사로 안전관리계획 전무.     2. 고소작업(지붕파넬 해체작업) 중 작업자의 안전모, 안전대 미착용 및 안전고리 미체결 등 안전수칙 미준수.'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","향후 전문건설업체와 계약하여 작업을 진행하며, 작업계획 및 안전관리계획을 작성 후 계획서에 준하여 진행하는 사항."
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '10℃', '-'입니다. 인적사고 '절단, 베임'이고, 물적사고'없음' 입니다. 공사종류 대분류 '산업환경설비', 중분류 '발전시설' 공사 중 공종 대분류 '산업설비', 중분류 '산업설비공사' 작업에서 사고객체 '건설공구'(중분류: '공구류')와 관련된 사고가 발생했습니다. 작업 프로세스는 '해체작업'이며, 장소는 '/ 외부', 부위는 '공구류 / 고소' 입니다. 사고 원인은 '작업방법 및 공구선택의 적정성 미흡'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",안전하고 효율적인 작업도구 및 방법 선택 교육 실시 및 확인
"사고인지 시간 '작업 전 -'이고, 날씨 '맑음' 일 때 기온 '7℃', '-'입니다. 인적사고 '떨어짐(2미터 이상 ~ 3미터 미만)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '도로' 공사 중 공종 대분류 '토목', 중분류 '터널공사' 작업에서 사고객체 '건설기계'(중분류: '로더')와 관련된 사고가 발생했습니다. 작업 프로세스는 '준비작업'이며, 장소는 '기타 / 공사구간 내 차정교', 부위는 '로더 / 상부(위)' 입니다. 사고 원인은 '운전원의 불안전한 행동 및 결로로 인한 미끄러운 상태의 장비상부에서 움직이다가 미그러져 추락 사고 발생'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",장비 점검 시 결로 상태 제거와 개인 보호구 착용 철저.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '20℃', '지상 15층, 지하 1층'입니다. 인적사고 '넘어짐(물체에 걸림)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '가시설'(중분류: '작업발판')와 관련된 사고가 발생했습니다. 작업 프로세스는 '타설작업'이며, 장소는 '공동주택 / 외부', 부위는 '작업발판 / 바닥' 입니다. 사고 원인은 '작업자의 원할한 이동을 위해 단차부위 경사 발판을 설치 해놓았으나 콘크리트 타설 중 필요물품을 가지러 가던 도중 경사 발판 턱에 걸려 넘어짐'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",아침 조회 또는 TBM 시 안전의식 강화 교육과 깁스 완료 후 경과에 따른 추가 치료 예정.
"사고인지 시간 '식사ㆍ휴식 등 -'이고, 날씨 '맑음' 일 때 기온 '23℃', '지상 10층, 지하 7층'입니다. 인적사고 '질병'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '토목', 중분류 '토공사' 작업에서 사고객체 '질병'(중분류: '질병')와 관련된 사고가 발생했습니다. 작업 프로세스는 '기타'이며, 장소는 '업무시설 / 내부', 부위는 '질병 / 바닥' 입니다. 사고 원인은 '질병'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",고령 근로자 투입 금지와 고위험 근로자에 대한 건강 관리 실시.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '16℃', '지상 18층, 지하 1층'입니다. 인적사고 '화상'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '토목', 중분류 '토공사' 작업에서 사고객체 '가시설'(중분류: '흙막이가시설')와 관련된 사고가 발생했습니다. 작업 프로세스는 '용접작업'이며, 장소는 '공동주택 / 내부', 부위는 '흙막이가시설 / 하부(아래)' 입니다. 사고 원인은 '인화성 물질인 폐락카를 용접작업 반경 주위에 방치함'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","용접작업 등 위험작업 시행 시 주변환경 정리 및 안전점검, 관리의 철저함."
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '13℃', '지상 32층, 지하 5층'입니다. 인적사고 '넘어짐(물체에 걸림)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '미장공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '기타'이며, 장소는 '공동주택 / 내부', 부위는 '기타 / EV 앞 복도' 입니다. 사고 원인은 '미장작업대차를 끌고 이동 중 바닥의 콘크리트 부산물에 발이 걸려 넘어지면서 콘크리트 바닥에 무릎을 부딪힘.'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","넘어진 주위 정리 및 바닥 돌출부위 점검, 근로자 안전교육 실시와 주택법 및 건설기술 진흥법에 따른 시공자 및 감리자 조치 예정."
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '18℃', '지상 3층, 지하 1층'입니다. 인적사고 '넘어짐(물체에 걸림)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '부재'(중분류: '배관')와 관련된 사고가 발생했습니다. 작업 프로세스는 '타설작업'이며, 장소는 '문화 및 집회시설 / 내부', 부위는 '배관 / 지하' 입니다. 사고 원인은 '바닥 배관을 주의하지 못하여 작업자가 넘어져 배관파이프에 부딪혀 부상을 입게 됨'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",작업자가 넘어질 수 있는 위험요인에 대한 사전조치를 철저히 하여 향후 같은 사고의 재발 방지.
"사고인지 시간 '기타 -'이고, 날씨 '맑음' 일 때 기온 '5℃', '-'입니다. 인적사고 '찔림'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '기타' 공사 중 공종 대분류 '토목', 중분류 '항만공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '준비작업'이며, 장소는 '간척매립 / 준설선', 부위는 '기타 / 식당' 입니다. 사고 원인은 '쓰레기통속의 이쑤시게등 이물질에 의한 사고'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",준설선내 쓰레기 분리수거함 설치와 해당 재해사례에 대한 근로자 전파교육 실시.
"사고인지 시간 '식사ㆍ휴식 등 -'이고, 날씨 '맑음' 일 때 기온 '14℃', '지상 1층, 지하 0층'입니다. 인적사고 '떨어짐(2미터 미만)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '가시설'(중분류: '시스템동바리')와 관련된 사고가 발생했습니다. 작업 프로세스는 '보수 및 교체작업'이며, 장소는 '교정 및 군사시설 / 내부', 부위는 '시스템동바리 / 바닥' 입니다. 사고 원인은 '콘크리트면보수 작업후 오후 휴식시간을위해 내려오기위해 받침사다리를 통해 내려와야 했으나, 그러하지 않음.'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",근로자 상시교육과 받침사다리 설치 교육 및 현장 상시 비치 재 통보의 시행.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '12℃', '지상 45층, 지하 4층'입니다. 인적사고 '기타'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '건축물 부대공사' 작업에서 사고객체 '건설공구'(중분류: '공구류')와 관련된 사고가 발생했습니다. 작업 프로세스는 '기타'이며, 장소는 '공동주택 / 지붕', 부위는 '공구류 / 상부(위)' 입니다. 사고 원인은 '핸드그라인더 커버를 장착하지 않은상태로 작업 실시'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","핸드그라인더 작업 전 보호덮개 설치 상태 확인, 공도구 상태 상시 점검, 핸드그라인더 보호덮개 임의 해체로 인한 위험성 교육 실시."
"사고인지 시간 '작업 전 -'이고, 날씨 '맑음' 일 때 기온 '0℃', '-'입니다. 인적사고 '교통사고'이고, 물적사고'전도' 입니다. 공사종류 대분류 '토목', 중분류 '도로' 공사 중 공종 대분류 '토목', 중분류 '도로 및 포장공사' 작업에서 사고객체 '건설기계'(중분류: '덤프트럭')와 관련된 사고가 발생했습니다. 작업 프로세스는 '준비작업'이며, 장소는 '도로 / 내부', 부위는 '덤프트럭 / 덤프 추락(운전자)' 입니다. 사고 원인은 '현장 아스콘 운반차량 덤프트럭의 시동 꺼짐으로 인한 차량 씨스템이 작동하지 않아 발생한 사고로 보여짐(정확한 원인은 교통사고 조사중)'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",현장 출입하는 덤프트럭 안전교육 강화를 통한 교통사고 조사 처리 결과 후 조치 계획.
"사고인지 시간 '정규작업 -'이고, 날씨 '강우' 일 때 기온 '13℃', '지상 27층, 지하 2층'입니다. 인적사고 '떨어짐(2미터 이상 ~ 3미터 미만)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '가설공사' 작업에서 사고객체 '가시설'(중분류: '시스템동바리')와 관련된 사고가 발생했습니다. 작업 프로세스는 '조립작업'이며, 장소는 '공동주택 / 내부', 부위는 '시스템동바리 / 상부(위)' 입니다. 사고 원인은 '상부 시스템동바리 설치 작업 중 바닥 물기 제거 미비로 인해 미끄러져 떨어짐.'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",우기 및 강설 대비 사전 안전관리 강화 철저 요청.
